Date,ARZZ3.SA,BRAP4.SA,CVCB3.SA,HAPV3.SA,TIMS3.SA,BLAU3.SA,ENGI11.SA,PETZ3.SA,RAPT4.SA,VALE3.SA,AGRO3.SA,LREN3.SA,RADL3.SA,MRVE3.SA,CMIN3.SA,FLRY3.SA,DIRR3.SA,CMIG4.SA,BBDC3.SA,ABCB4.SA
2015-08-31 00:00:00-03:00,0.106987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030754,0.0,0.0,0.008073,0.0
2015-09-30 00:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034779,0.02301,0.0,0.0,0.0,0.0,0.0,0.008073,0.0
2015-10-31 00:00:00-02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37361,1.3977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008073,0.0
2015-11-30 00:00:00-02:00,0.0,0.361699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008073,0.0
2015-12-31 00:00:00-02:00,0.202381,0.0,0.102551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038014,0.025083,0.0,0.0,0.0,0.0,0.0,0.367365,0.0
2016-01-31 00:00:00-02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102101,0.008114,0.343615
2016-02-29 00:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008114,0.0
2016-03-31 00:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.285136,0.0,0.0,0.0,0.0,0.047443,0.027853,0.0,0.0,0.0,0.0,0.0,0.008114,0.0
2016-04-30 00:00:00-03:00,0.0,0.0,0.663632,0.0,0.193624,0.0,0.0,0.0,0.0,0.0,0.0,0.138639,0.0,0.0,0.0,0.067663,0.0,0.0,0.008114,0.0
2016-05-31 00:00:00-03:00,0.210795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.353745,0.0,0.0,0.0,0.221544,0.008926,0.0
2016-06-30 00:00:00-03:00,0.246597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047838,0.027912,0.0,0.0,0.0,0.0,0.0,0.098196,0.0
2016-07-31 00:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.273405,0.0,0.008926,0.513379
2016-08-31 00:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.114652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.100623,0.0,0.0,0.008926,0.0
2016-09-30 00:00:00-03:00,0.126713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052034,0.028729,0.0,0.0,0.0,0.0,0.0,0.008926,0.0
2016-10-31 00:00:00-02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.182998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30444499999999997,0.0
2016-11-30 00:00:00-02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.401082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008926,0.0
2016-12-31 00:00:00-02:00,0.250446,0.098276,0.149577,0.0,0.0,0.0,0.0,0.0,0.0,0.166294,0.0,0.054114,0.029196,0.0,0.0,1.043812,0.0,0.193992,0.141763,0.0
2017-01-31 00:00:00-02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008926,0.516623
2017-02-28 00:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.285136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008926,0.0
2017-03-31 00:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055724,0.029746,0.34,0.0,0.224138,0.0,0.0,0.008926,0.0
2017-04-30 00:00:00-03:00,0.0,0.41835,0.0,0.0,0.061425,0.0,0.0,0.0,0.0,0.905572,0.0,0.089158,0.0,0.0,0.0,0.0,0.0,0.0,0.008926,0.0
2017-05-31 00:00:00-03:00,0.596328,0.0,0.148385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29971,0.0,0.0,0.0,0.078227,0.009818,0.0
2017-06-30 00:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053083,0.02858,0.0,0.0,0.0,0.0,0.0,0.009818,0.0
2017-07-31 00:00:00-03:00,0.239958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10799800000000001,0.540274
2017-08-31 00:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.279154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.185391,0.0,0.0,0.009818,0.0
2017-09-30 00:00:00-03:00,0.579285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057728,0.029746,0.0,0.0,0.0,0.0,0.0,0.009818,0.0
2017-10-31 00:00:00-02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.241108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009818,0.0
2017-11-30 00:00:00-02:00,0.0,0.0,0.0,0.0,0.078534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009818,0.0
2017-12-31 00:00:00-02:00,0.233119,0.846122,0.258843,0.0,0.0,0.0,0.0,0.0,0.0,0.419912,0.0,0.060919,0.030038,0.0,0.0,0.0,0.0,0.0,0.43924199999999997,0.0
2018-01-31 00:00:00-02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.130028,0.0,0.0,0.009818,0.52385
2018-02-28 00:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009818,0.0
2018-03-31 00:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.498489,0.0,0.0,0.488511,0.0,0.059824,0.02978,0.0,0.0,0.641346,0.0,0.0,0.009818,0.0
2018-04-30 00:00:00-03:00,0.031165,1.137672,0.074832,0.0,0.042695,0.0,0.0,0.0,0.0,0.0,0.0,0.110876,0.0,0.35,0.0,0.0,0.0,0.0,0.0108,0.0
2018-05-31 00:00:00-03:00,0.512872,0.0,0.0,0.0,0.09504,0.0,0.0,0.0,0.045999,0.0,0.0,0.0,0.0,0.349988,0.0,0.0,0.0,0.331519,0.0108,0.0
2018-06-30 00:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060053,0.029488,0.0,0.0,0.0,0.0,0.0,0.0108,0.0
2018-07-31 00:00:00-03:00,0.232785,0.0,0.0,0.0,0.099162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11878000000000001,0.531727
2018-08-31 00:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.279154,0.0,0.055995,1.480362,0.0,0.0,0.0,0.0,0.0,0.180768,0.0,0.0,0.0108,0.0
2018-09-30 00:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.065334,0.030364,0.0,0.0,0.0,0.0,0.0,0.0108,0.0
2018-10-31 00:00:00-03:00,0.277007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.762051,0.0,0.0,0.0,0.0,0.0,0.612289,0.0,0.0108,0.0
2018-11-30 00:00:00-02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0108,0.0
2018-12-31 00:00:00-02:00,0.230993,0.0,0.372718,0.036864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0735,0.032699,0.33,0.0,0.0,0.0,0.095432,0.426415,0.0
2019-01-31 00:00:00-02:00,0.0,0.570212,0.0,0.0,0.156997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125708,0.0,0.0,0.0108,0.534616
2019-02-28 00:00:00-03:00,0.831022,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0108,0.0
2019-03-31 00:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.076206,0.033254,0.0,0.0,0.680651,0.38,0.0,0.0108,0.0
2019-04-30 00:00:00-03:00,0.0,0.0,0.0,0.024331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.208409,0.0,0.0,0.0,0.0,0.0,0.0,0.012959,0.0
2019-05-31 00:00:00-03:00,0.196413,0.526711,0.023357,0.0,0.0,0.0,0.0,0.0,0.087988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.298724,0.012959,0.0
2019-06-30 00:00:00-03:00,0.223796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.070032,0.031212,0.371014,0.0,0.0,0.0,0.0,0.012959,0.0
2019-07-31 00:00:00-03:00,0.0,0.0,0.0,0.031072,0.0,0.0,0.0,0.0,0.10183,0.0,0.0,0.0,0.0,0.0,0.0,0.198295,0.0,0.0,0.142588,0.554453
2019-08-31 00:00:00-03:00,0.0,0.0,0.0,0.0,0.152419,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012959,0.0
2019-09-30 00:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.070878,0.030334,0.0,0.0,0.0,0.0,0.0,0.012959,0.0
2019-10-31 00:00:00-03:00,0.079974,0.0,0.0,0.0,0.156471,0.0,0.0,0.0,0.0,0.0,0.92933,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.725697,0.0
2019-11-30 00:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.370134,0.0,0.0,0.0,0.0,0.012959,0.0
2019-12-31 00:00:00-03:00,0.079589,0.707641,0.373522,0.0,0.0,0.0,0.0,0.0,0.16911,1.414364,0.0,0.069697,0.028584,0.370116,0.0,0.0,0.0,0.181775,0.391155,0.0
2020-01-31 00:00:00-03:00,0.0,0.0,0.0,0.031938,0.102353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11137,0.0,0.0,0.012959,0.487007
2020-02-29 00:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.618126,0.0,0.0,0.056694999999999995,0.0
2020-03-31 00:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.066414,0.027399,0.0,0.0,0.0,0.0,0.0,0.012959,0.0
2020-04-30 00:00:00-03:00,0.0,0.0,0.0,0.003297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.393835,0.011759,0.0,0.0,0.0,0.0,0.0,0.012959,0.0
2020-05-31 00:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014255,0.0
2020-06-30 00:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06367,0.028565,0.0,0.0,0.0,0.0,0.0,0.014255,0.0
2020-07-31 00:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014255,0.0
2020-08-31 00:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.09159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.172304,0.014255,0.157723
2020-09-30 00:00:00-03:00,0.0,0.0,0.0,0.029817,0.0,0.0,0.0,0.0,0.0,2.40751,0.0,0.075168,0.029148,0.0,0.0,0.0,0.0,0.054532,0.014255,0.0
2020-10-31 00:00:00-03:00,0.530726,0.0,0.0,0.0,0.206542,0.0,0.0,0.0,0.0,0.0,0.709664,0.0,0.0,0.340143,0.0,0.0,0.81,0.0,0.014255,0.0
2020-11-30 00:00:00-03:00,0.0,1.773703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014255,0.0
2020-12-31 00:00:00-03:00,0.0,0.0,0.0,0.0,0.240868,0.0,0.0,0.033051,0.15034,0.0,0.0,0.06878,0.027398,0.0,0.0,0.0,0.0,0.0,0.326256,0.0
2021-01-31 00:00:00-03:00,0.0,0.0,0.0,0.025131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.207093,0.0,0.232408,0.0,0.196992,0.014255,0.338164
2021-02-28 00:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030649,0.0
2021-03-31 00:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,4.261646,0.0,0.066288,0.025638,0.0,0.0,0.489486,0.0,0.0,0.014255,0.0
2021-04-30 00:00:00-03:00,0.02592,2.404353,0.0,0.0,0.0,0.0,0.0,0.0,0.365561,0.0,0.0,0.0354,0.0,0.270585,0.0,0.0,0.0,0.0,0.031504000000000004,0.213
2021-05-31 00:00:00-03:00,0.0,0.0,0.0,0.002525,0.0,0.0,0.0,0.006547,0.0,0.0,0.0,0.0,0.0,0.0,0.051581,0.0,0.69,0.422017,0.015681,0.0
2021-06-30 00:00:00-03:00,0.0,0.0,0.0,0.0,0.144654,0.0,0.0,0.0,0.0,2.18967,0.0,0.089376,0.029135,0.0,0.0,0.0,0.0,0.0,0.015681,0.0
2021-07-31 00:00:00-03:00,0.298651,1.576625,0.0,0.017684,0.0,0.019505,0.0,0.012653,0.13316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.461142,0.219
2021-08-31 00:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.330526,0.13254,0.0,0.0,0.015681,0.0
2021-09-30 00:00:00-03:00,0.0,0.0,0.0,0.011765,0.056809,0.105915,0.0,0.0,0.0,8.197239,0.0,0.116182,0.0,0.0,0.0,0.0,0.0,0.0,0.015681,0.0
2021-10-31 00:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.621181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015681,0.232
2021-11-30 00:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.100988,0.0,0.0,0.0,0.0,0.0,0.015681,0.0
2021-12-31 00:00:00-03:00,0.602467,6.04385,0.0,0.005372,0.231366,0.122724,0.0,0.022985,0.15405,0.0,0.0,0.128901,0.057791,0.162351,0.086308,0.093858,0.0,0.434116,0.212276,0.0
2022-01-31 00:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015681,0.252
2022-02-28 00:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015681,0.0
2022-03-31 00:00:00-03:00,0.0,0.0,0.0,0.0,0.080564,0.205591,0.0,0.0,0.0,3.719256,0.0,0.14391,0.0,0.0,0.0,0.702811,0.0,0.570889,0.015681,0.0
2022-04-30 00:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.139113,0.0,0.009396,0.356978,0.0,2.016293,0.0,0.038513,0.0,0.0,0.0,0.0,0.0,0.015681,0.313
2022-05-31 00:00:00-03:00,0.455559,1.576656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.459438,0.0,0.0,0.597418,0.017249,0.0
2022-06-30 00:00:00-03:00,0.0,0.0,0.0,0.0,0.111637,0.0,0.0,0.006523,0.0,0.0,0.0,0.164187,0.0,0.197808,0.0,0.0,0.0,0.160416,0.19597199999999998,0.0
2022-07-31 00:00:00-03:00,0.634895,0.0,0.0,0.0,0.0,0.160335,0.0,0.0,0.2137,0.0,0.0,0.0,0.043182,0.0,0.0,0.0,0.47,0.0,0.017249,0.352
2022-08-31 00:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,1.16,0.0,0.0,3.572057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017249,0.0
2022-09-30 00:00:00-03:00,0.0,0.0,0.0,0.0,0.198291,0.168143,0.0,0.0,0.0,0.0,0.0,0.174656,0.0,0.197808,0.0,0.0,0.0,0.21428,0.017249,0.0
2022-10-31 00:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.238673,0.0,0.110582,0.0,0.0,0.0,0.0,0.0,0.017249,0.362
2022-11-30 00:00:00-03:00,0.0,1.524102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.445689,0.0,0.0,0.0,0.017249,0.0
2022-12-31 00:00:00-03:00,0.745175,0.170804,0.0,0.0,0.187955,0.176541,0.0,0.010831,0.28932,0.292013,0.0,0.184049,0.052519,0.0,0.015993,0.294479,0.7,0.415411,0.01725,0.0
2023-01-31 00:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.547619,0.37
2023-02-28 00:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01725,0.0
2023-03-31 00:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.182978,0.8,0.0,0.0,1.827646,0.0,0.182327,0.0,0.0,0.0,0.0,0.0,0.192784,0.01725,0.0
2023-04-30 00:00:00-03:00,0.0,1.235048,0.0,0.0,0.342863,0.052393,0.0,0.010548,0.0,0.0,0.0,0.0,0.092745,0.0,0.0,0.0,0.0,0.11307,0.01725,0.0
2023-05-31 00:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44871300000000003,0.0,0.0,0.0,0.01725,0.0
2023-06-30 00:00:00-03:00,0.0,0.0,0.0,0.0,0.119795,0.186959,0.0,0.0,0.0,0.0,0.0,0.180177,0.0,0.0,0.0,0.0,0.0,0.193907,0.196247,0.0
2023-07-31 00:00:00-03:00,0.84977,0.0,0.0,0.0,0.0,0.0,0.0,0.006487,0.2224,0.0,0.0,0.0,0.059497,0.0,0.0,0.0,0.0,0.0,0.01725,0.836
2023-08-31 00:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,1.918472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01725,0.0
2023-09-30 00:00:00-03:00,0.0,0.0,0.0,0.0,0.175576,0.0,0.0,0.0,0.0,0.0,0.0,0.17969,0.0,0.0,0.0,0.169221,0.0,0.189943,0.01725,0.0
2023-10-31 00:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.212353,0.0,0.053139,0.0,0.0,0.0,0.0,0.0,0.01725,0.0
2023-11-30 00:00:00-03:00,1.082697,1.786878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.765771,0.0,0.0,0.0,0.0,0.248842,0.0,0.0,0.0,0.01725,0.0
2023-12-31 00:00:00-03:00,0.0,0.0,0.0,0.0,0.270594,0.0,0.0,0.0,0.35936,0.0,0.0,0.171544,0.099219,0.0,0.0,0.26558,0.47,0.601021,0.464564,0.0
2024-01-31 00:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.079347,0.0,0.0,0.0,0.01725,0.741
